2022-10-13 12:02:21,064 - basicLogger - INFO - Start Periodic Processing
2022-10-13 12:12:46,181 - basicLogger - INFO - Start Periodic Processing
2022-10-13 12:12:51,181 - basicLogger - INFO - Start Periodic Processing
2022-10-13 12:38:11,169 - basicLogger - INFO - Start Periodic Processing
2022-10-13 13:16:08,931 - basicLogger - INFO - Start Periodic Processing
2022-10-13 13:16:13,933 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:33,380 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:38,382 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:43,381 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:48,382 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:53,381 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:52:58,380 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:55:12,205 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:56:53,933 - basicLogger - INFO - Start Periodic Processing
2022-10-20 20:57:42,743 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:07:16,433 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:07:21,434 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:07:26,433 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:07:31,433 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:07:36,434 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:16:43,288 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:19:40,855 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:21:01,467 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:23:22,586 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:23:22,606 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:23:27,590 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:23:27,592 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:23:42,324 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:23:42,334 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:23:47,326 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:23:47,329 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:24:09,788 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:24:09,797 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:24:09,812 - basicLogger - ERROR - Request has failed!
2022-10-20 21:24:14,790 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:24:14,793 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:24:14,799 - basicLogger - ERROR - Request has failed!
2022-10-20 21:24:43,146 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:24:43,155 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:26:03,387 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:26:03,407 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:26:03,424 - basicLogger - ERROR - Request has failed!
2022-10-20 21:32:36,183 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:32:36,192 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:32:36,207 - basicLogger - ERROR - Request has failed!
2022-10-20 21:33:52,970 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:33:52,979 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:19,719 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:19,754 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:24,717 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:24,719 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:29,716 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:29,719 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:34,719 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:34,722 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:39,721 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:39,724 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:46:44,721 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:46:44,723 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 21:54:26,067 - basicLogger - INFO - Start Periodic Processing
2022-10-20 21:54:26,091 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:07:14,095 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:07:14,117 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:12:35,323 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:12:35,349 - basicLogger - INFO - 2022-10-13 00:00:00
2022-10-20 22:22:29,864 - basicLogger - INFO - Start Periodic Processing
